,x_pos,y_pos
49,0.05179516070555883,0.00763199476579568
50,0.05386289860363783,0.007986874790059984
51,0.055885754057988166,0.008349286712164231
52,0.05790555783032594,0.008709136398356004
53,0.05994779798486176,0.0090348292614311
54,0.062015627389242496,0.009346979610037841
55,0.0640435400130993,0.00966030881431475
56,0.0660898621559445,0.010004973138419655
57,0.06812238241653103,0.01034066227468837
58,0.07017513817332671,0.010663628546577576
59,0.07222014837774263,0.010995789504694126
60,0.07426506669706405,0.011312372292009126
61,0.07628105433624911,0.011652354076235522
62,0.07830978170352632,0.011982697943948236
63,0.08036090458645345,0.012292188717903439
64,0.0823981807987001,0.012632539679736383
65,0.08444618844788615,0.012973077323249003
66,0.08645590920438465,0.013312169859019134
67,0.0884871041548529,0.013637327533825646
68,0.09051757223726922,0.013976372263303886
69,0.09253155076397658,0.014346232563242906
70,0.0945627513541152,0.014722001185751246
71,0.0965739790258062,0.015077873325833229
72,0.0986091052610332,0.015413776153471661
73,0.10060459323524762,0.01578290153072013
74,0.10264227753868,0.01612950444548696
75,0.10466053286367555,0.01647631836258149
76,0.10666666357758114,0.016823985290446465
77,0.10868738911843376,0.017203997273707014
78,0.11070071038142831,0.01757776420043319
79,0.11270278608309911,0.017954565192163485
80,0.11471577676540794,0.018335554003798826
81,0.11673354735044991,0.01870459144698274
82,0.11872838439866766,0.019082109796812564
83,0.12074766594900409,0.01946596007291644
84,0.12275894071010575,0.019849376403703024
85,0.12477787086709359,0.020206469973980585
86,0.12680662626261202,0.02059947720598735
87,0.1288467682997484,0.02103782665246625
88,0.1308417971919081,0.021414151401470398
89,0.13294720311000402,0.021954148260318045
90,0.1349847949827054,0.022465689980223948
91,0.13701860194157178,0.0229769991357981
92,0.13904811185374788,0.02348196299068191
93,0.1439800102752863,0.025176711849546063
94,0.15118451403298377,0.026658761224780354
95,0.15859430236798422,0.02811283485589656
96,0.16600890657689238,0.02957469933731904
97,0.17342428617061825,0.031036201309657018
98,0.18083744197972834,0.03249173987413757
99,0.18828566326830287,0.03397644115422853
100,0.19581973256561386,0.03550445250012959
101,0.20346723968897612,0.0370742878310896
102,0.21328545293395576,0.0397108196232829
103,0.22139057774272652,0.04071885147237107
104,0.22424362367731623,0.0381825028285256
105,0.2251355001336787,0.03539930556948948
106,0.2295753557877552,0.0354361015660924
107,0.23297197373309067,0.03529588476265101
108,0.2352643949466759,0.03458257306998256
109,0.2371515693960882,0.03353327813985238
110,0.23905229233568034,0.03251697170390462
111,0.24046455078700646,0.031050025072461962
112,0.2422472988285313,0.029776083869860193
113,0.2440753265527621,0.029876364952161432
114,0.24612043204204936,0.030787102290812322
115,0.2477321818607495,0.03155408193557213
116,0.24945308141705164,0.03231084524191463
117,0.2513097094509641,0.03310711076822204
118,0.2532030222513094,0.03389104554877143
119,0.255119769978865,0.03473667439412
120,0.2570688647035527,0.03564774811773273
121,0.2591692528103288,0.03652619893940815
122,0.2611542181041364,0.03738364337026532
123,0.26329071923094705,0.03830339216125515
124,0.2652569233881727,0.039234251201747075
125,0.267129936755762,0.04017978772587344
126,0.2691918863664462,0.04111308364930072
127,0.2711755167500405,0.04202399792724128
128,0.2732516987575758,0.04295367518197625
129,0.27538152566854507,0.04381936604191229
130,0.2773072921561652,0.044769326936703366
131,0.27919239027720544,0.04567673870971239
132,0.2810780339214656,0.04665094193047266
133,0.28290420322948095,0.04761740472801629
134,0.2847384617919222,0.04859365172004508
135,0.2865389141939293,0.049588900486730564
136,0.28835030686096624,0.05063878722827043
137,0.2901673500275025,0.05162283454371097
138,0.2920216004286457,0.052580727978138925
139,0.29385320045231605,0.05358564113447842
140,0.29567858370681055,0.054558837647827804
141,0.29750756581012455,0.05552798431268949
142,0.2993577231157929,0.05650435576766456
143,0.30124340188546334,0.05747605866378152
144,0.3031276097299587,0.05845217583230575
145,0.30499368503841606,0.059425607532242034
146,0.3068600853259368,0.060417652161328175
147,0.3086811646022677,0.06139124188414795
148,0.31048633782768975,0.06236508030077353
149,0.31229268835561114,0.06333764771161207
150,0.31407674655765205,0.06431867336446462
151,0.31589168002283313,0.06530360363151355
152,0.31769406320279026,0.06629735286548058
153,0.31946913938201305,0.06727762375426463
154,0.32127314289170955,0.06827511275039409
155,0.32305239964211513,0.06926139014170386
156,0.3248448457655279,0.07025294398776774
157,0.32662955750736244,0.07124919948199557
158,0.32840073257390406,0.07223379616786378
159,0.3301944265746782,0.07323405076990874
160,0.33196349099623423,0.07422390044991958
161,0.33373983014614905,0.07522615174627903
162,0.3355013706549287,0.0762226647159612
163,0.3372790973510104,0.07722197696091525
164,0.33905125742121994,0.0782224926597203
165,0.34081248106663875,0.07921304527458713
166,0.3425818905453184,0.08020954300714882
167,0.3443555673112195,0.08120842011088286
168,0.3461258185643671,0.08220632982789539
169,0.3478862116596071,0.08320266051078663
170,0.3496510380337078,0.0841992439047063
171,0.3514221553024541,0.08520163239158945
172,0.3531821698061182,0.08620733820795005
173,0.3578375350359571,0.08931929575932106
174,0.36432231963901013,0.09307689770848161
175,0.37080706909501765,0.09683609370862098
176,0.37728895525868156,0.10059553133376041
177,0.38377540286412315,0.10435591957691187
178,0.3902598245905746,0.10811638085589881
179,0.3967422162905623,0.11187467523596431
180,0.40323385030554404,0.11563520618989331
181,0.4096539590313,0.11895801151748207
182,0.41509659912722546,0.12040053161849443
183,0.4194134476892146,0.12140006368997391
184,0.4230186638146907,0.12234299960864972
185,0.42662314285452196,0.12331796289543985
186,0.43020190953592136,0.12427307008441683
187,0.4337210736862713,0.12523153048890917
188,0.43716432109429104,0.1262141058689861
189,0.4404880277070498,0.12721868372894257
190,0.44368185742046845,0.12824989968928927
191,0.4467411629053134,0.12931255000415826
192,0.44963847954908975,0.1304033355743317
193,0.45239123848847634,0.13149460079812975
194,0.4550553999858432,0.13264862628115529
195,0.457440646176294,0.13381254005773907
196,0.4596137101430582,0.13499524681595518
197,0.46149544601317133,0.13619765592327077
198,0.46317356324897524,0.13738770497822236
199,0.4646918635039553,0.13863600643325474
200,0.46606109468377754,0.13987056586526567
201,0.46722951343525154,0.14112571470449628
202,0.46823140841238675,0.1423870016348274
203,0.46906867506636796,0.14368928883769477
204,0.46985038605990037,0.14502451020259982
205,0.47062477185476853,0.14638089949913088
206,0.47158579044912985,0.14783165425534836
207,0.47305274298338945,0.14939752839700451
208,0.4742604746854317,0.150835925936439
209,0.47535948076480183,0.1522935419156916
210,0.47642098773420094,0.15376049845198841
211,0.4774545872228747,0.15523108147975861
212,0.47839787818934,0.1567733256154279
213,0.47928303632354025,0.1583301765750245
214,0.48019706577789184,0.15988105821057264
215,0.4811430160682232,0.16143023477384083
216,0.48211011507451174,0.1629769254968138
217,0.4830961750485002,0.16452027253079057
218,0.4841126128651019,0.16606194935995428
219,0.4851451444512337,0.1676027249787006
220,0.4861816198267763,0.1691409075043959
221,0.4873214598027659,0.17061985929584453
222,0.48841431950792974,0.17204162968205977
223,0.4895153414171173,0.17345968989527763
224,0.4906221488035187,0.17488962470393954
225,0.49175975821255036,0.17631897520719078
226,0.4929213151228909,0.17774387052952964
227,0.49409557520873143,0.1791672402826567
228,0.4952785991390609,0.18058893315390168
229,0.49647556427588135,0.18201003139440963
230,0.49768134890240096,0.18342999010014316
231,0.5010091238093981,0.18704489643435576
232,0.5059602383345594,0.19225613595162333
233,0.5088663251175924,0.19578413295774327
234,0.5102745515285111,0.1977749708639145
235,0.5114501920803429,0.1993977135919073
236,0.5126031699366013,0.20102221648340152
237,0.5137420732359155,0.20263725680418518
238,0.514897518485409,0.2042617178067172
239,0.5160487825337606,0.20587463991533742
240,0.5173236706261739,0.20731927236892939
241,0.5185249715969947,0.20869920099437808
242,0.5197391766593124,0.2100725263103719
243,0.523156508823833,0.21369675242615022
244,0.5281499188296754,0.21888982172879332
245,0.5307510510531904,0.22186977382488787
246,0.5320935262625324,0.22336294808089385
247,0.5333298331873597,0.2249148071683706
248,0.5345302187090162,0.22645802747916857
249,0.5357347260215494,0.22800032630845568
250,0.5369442721588206,0.22954191045921668
251,0.5381693416210076,0.23108256153428344
252,0.5415056193750735,0.23477638939214593
253,0.5465215968629218,0.24012259558282473
254,0.549198308788757,0.24332437436800886
255,0.5505399786330842,0.2449277035318389
256,0.5517612204958591,0.2464589273898964
257,0.5529824632401662,0.24798841396006613
258,0.5541965148933481,0.24951710946751082
259,0.5554198450437825,0.2510456454296789
260,0.5566403982737156,0.25257280424882245
261,0.5578755568494089,0.2541001557867951
262,0.5613331929587868,0.2578556908021319
263,0.5663689016091525,0.2632141634452301
264,0.5690092367747593,0.2664476247120328
265,0.5703591940305361,0.2680852152034902
266,0.5715842447652936,0.26960719902352387
267,0.572814952884913,0.27112868538261437
268,0.5740378277829278,0.2726497989002762
269,0.5752582305138971,0.27417084961508065
270,0.5764926161088144,0.2756902233064407
271,0.5777445219010267,0.2772069445835561
272,0.581391449346536,0.2811640977953967
273,0.5864273787506097,0.28651732431941684
274,0.5890646190138332,0.2897829187575122
275,0.5904555289211955,0.2915080910944947
276,0.591681933509755,0.2930150270517843
277,0.5928951692287104,0.2945278198494209
278,0.5941124980834598,0.2960363777530707
279,0.5953364090860087,0.2975464802331182
280,0.5965596104521511,0.29905747585292625
281,0.5977916059474943,0.30057357310612265
282,0.5989836195656953,0.3020283485483082
283,0.6003137862025151,0.30350523480277564
284,0.6017520099924611,0.30498722810150425
285,0.6032321060521705,0.30647449037297136
286,0.6047916621125248,0.3079886389742654
287,0.6063222997759881,0.3095222493038223
288,0.6079002674868217,0.31107220887871706
289,0.6094752357195977,0.3126451827790631
290,0.610888826840187,0.3142631180090502
291,0.6121417821267288,0.3158981833933679
292,0.6134038298720755,0.3175482092348276
293,0.6146311550886709,0.31921799421965025
294,0.6159435820653358,0.3206133082329211
295,0.6173896708584121,0.32210694035326787
296,0.6187587864472185,0.3236340829680744
297,0.6199914781883068,0.32517911003350325
298,0.6213377829346123,0.3270672915587105
299,0.6226489876091066,0.32881363187011725
300,0.6238925602053511,0.3304192436359288
301,0.6252234463180922,0.3321270610555198
302,0.6264905902276245,0.3337469248915555
303,0.6277526759319264,0.33539207053418885
304,0.628991822469437,0.337166885189871
305,0.6302723776588167,0.3389131775623686
306,0.631513220002585,0.3407005005398097
307,0.6327467513057135,0.3424012413600927
308,0.6339861362089081,0.34417338366134376
309,0.6352245924982278,0.34592598618552983
310,0.6364594497782372,0.3476537416077619
311,0.6376875414298039,0.34938577810477545
312,0.638924100338015,0.3510981332050923
313,0.6401602090786936,0.35280016851301244
314,0.6414012696733585,0.35449993043729355
315,0.6426414669855074,0.356192623386718
316,0.643873278830422,0.35786995090920454
317,0.6451052679441577,0.3595287540875799
318,0.6463350983068138,0.36118350871629656
319,0.6475733324288422,0.3628393036672552
320,0.6488088422350199,0.3644953906350025
321,0.6500480415792609,0.3661336261698262
322,0.6512822819186587,0.3677659959731832
323,0.6525147218700632,0.36939639371636335
324,0.6537559623775778,0.37101484387659117
325,0.654987720141154,0.3726513940920471
326,0.656219828794433,0.37428844051260907
327,0.6574668493684422,0.37590188281465076
328,0.6586985688988028,0.3775425752990833
329,0.6599316861901608,0.37916609198001106
330,0.661169645468149,0.38076859444379224
331,0.6624133360234569,0.3823900383213393
332,0.6658813295696565,0.38664680844822336
333,0.6705258775191992,0.3925407350281531
334,0.6751682940445781,0.3984293316550601
335,0.6798097123076604,0.4043143229429052
336,0.6844511403865094,0.41019926193067596
337,0.6890918552339356,0.4160838336308356
338,0.6937336880404338,0.42196973486544026
339,0.6983749392383592,0.42785474858343553
340,0.7030163581395067,0.4337400389961215
341,0.7076575820961006,0.4396253114568135
342,0.7122991325052888,0.44551033983409827
343,0.7169371334414064,0.4513958011688601
344,0.721577536441165,0.4572833464185378
345,0.7262191316573676,0.4631722732896821
346,0.730859266416296,0.4690606614865473
347,0.735496112470731,0.47494667123696116
348,0.7401329327374097,0.4808323581461341
349,0.7447730085438169,0.48671875270378784
350,0.7494188270525516,0.49261101419921144
351,0.7540620909388638,0.49849799130359185
352,0.758704564167318,0.5043894259432824
353,0.7633471733490231,0.5102805654978153
354,0.7679898905300319,0.5161715935294485
355,0.772632652977706,0.5220625104538621
356,0.7772754754355555,0.5279532858671415
357,0.7819180398124436,0.5338441688629362
358,0.786558328676039,0.5397362312277691
359,0.7912009660503599,0.5456301802381324
360,0.7958438722253491,0.5515226545203126
361,0.8004845446651714,0.5574108425801411
362,0.8051243110423396,0.5633009612273775
363,0.8097659597124801,0.5691910106788931
364,0.8144050321658381,0.5750756699847965
365,0.8190493451012739,0.5809649686419387
366,0.823691747597602,0.5868479766291145
367,0.8283299460967345,0.5927366429184666
368,0.8329733085018428,0.5986264574408493
369,0.8376164034793139,0.604516201893379
370,0.8422593255000519,0.6104058910040574
371,0.8469024007907351,0.6162954207790048
372,0.8515458259101149,0.6221852346343721
373,0.8561888493168921,0.6280747190837311
374,0.8608317655060876,0.6339641823185166
375,0.8654745532964315,0.6398537137442708
376,0.8701173344507825,0.6457432225844484
377,0.8747605786380438,0.6516326573580132
378,0.8794034857859732,0.6575220022043226
379,0.8840465213811182,0.6634130808150192
380,0.8886884571247607,0.6693008635440858
381,0.8933297767297554,0.6751860626369678
382,0.8979712909177631,0.6810717760639229
383,0.9026132655482432,0.6869582491578395
384,0.9072544185203832,0.6928458031008571
385,0.9118971948843203,0.698728627904514
386,0.9165414871256578,0.7046193037843868
387,0.9211844425411205,0.7105082268022007
388,0.9258277869854258,0.716397538833115
389,0.9304744478626655,0.7222856045308732
390,0.9351209062781795,0.7281743832285985
391,0.9397663942903862,0.7340621284762799
392,0.9444119548567543,0.7399522764054407
393,0.9490575798481732,0.7458396391894169
394,0.9536996640099848,0.7517304892440755
395,0.9583437754869212,0.7576241963194381
396,0.9629898537108865,0.7635234093940731
397,0.9676354886795571,0.7694190600308636
398,0.9722765204739963,0.7753055975036447
399,0.9769232757904937,0.781199533485053
400,0.9815657023535355,0.787086183415676
401,0.9862079933380717,0.7929768083124498
402,0.9908526479579793,0.7988685034237056
403,0.995497482679783,0.8047592837973028
404,1.0001400009869537,0.8106500841099918
405,1.0022983990485468,0.8137305571682504
406,1.0033982642681805,0.8152924865893773
407,1.0044964635168263,0.8168601899384359
408,1.0056286205142235,0.8184342376699447
409,1.006777487336957,0.8199825634033935
410,1.0079152113047427,0.8215511020415647
411,1.009126221439999,0.8231147284192609
412,1.0103032962849376,0.8246854060904675
413,1.0114763571623435,0.8262466665353144
414,1.012652098283158,0.8278144159644555
415,1.013837530593957,0.8293804304761435
416,1.0150472928324326,0.8309429916762111
417,1.0162689457855554,0.8324953927974693
418,1.017462471991518,0.834054501334585
419,1.0186371269153591,0.8356113529410015
420,1.019831575984971,0.8371710953825974
421,1.0234303912463951,0.8414802906046807
422,1.0281120479461734,0.8473485395441668
423,1.0327909814596088,0.85320587091684
424,1.037471072256737,0.8590637317778155
425,1.042150439851504,0.8649214875210901
426,1.0468296352029496,0.8707780441450499
427,1.0515078344367448,0.8766346474896607
428,1.0561940751231753,0.8824975386375032
429,1.0608741952054654,0.8883545423349255
430,1.0655517239778176,0.8942094276084649
431,1.0702306138616158,0.9000668584353932
432,1.0749098325652173,0.9059252007334083
433,1.079588863965907,0.9117809462272828
434,1.084270669399469,0.9176384310581058
435,1.0889506870317833,0.923499036807486
436,1.0936269932551759,0.9293560513802924
437,1.0983062437450382,0.9352149354257179
438,1.1029854507963797,0.9410744229147123
439,1.1076628015142453,0.9469343475427082
440,1.112339699168098,0.952796127630561
441,1.1170150973251562,0.9586557164093482
442,1.1216945509200984,0.9645172144741043
443,1.1263746869943014,0.9703797761220088
444,1.1310555269417986,0.9762402579277182
445,1.135732054635883,0.9820973223321384
446,1.1404099073618144,0.9879583372540247
447,1.1450893503252344,0.993818538776832
448,1.1497692618218145,0.9996844011959554
449,1.1544487359935174,1.0055471363641426
450,1.1591297623620997,1.01140931191109
451,1.1638065651756189,1.0172718084497743
452,1.1684849676180296,1.02313673000322
453,1.1731594205622864,1.0289989062278113
454,1.1778393978553081,1.0348598222295493
455,1.1825227889028644,1.040723274080918
456,1.1872025726361712,1.0465871214758042
457,1.1918858379133794,1.0524511609416811
458,1.196564087812366,1.0583098541567413
459,1.1990585902611917,1.0618541059640434
460,1.2001757909663935,1.0635647700187922
461,1.2013159419172277,1.0651096381118887
462,1.2023919211825433,1.0666160116663848
463,1.2034370464009214,1.0681725753943014
464,1.2045579791856817,1.069696229432873
465,1.2056587818299684,1.0711997514706801
466,1.2066095373636492,1.0727410968118898
467,1.2076656440477334,1.074247849964762
468,1.2086923582915083,1.075737585144856
469,1.2097722469929042,1.0772444165460333
470,1.2108877195106011,1.0787318477622012
471,1.2120308794422758,1.0802144183212454
472,1.213238913705032,1.0816677413750704
473,1.214359764552237,1.0831480505702864
474,1.2155221299326104,1.0845964342487335
475,1.2165784297985183,1.0861044776778745
476,1.217591877465475,1.087565830231468
477,1.218734663416837,1.0890439317483946
478,1.219966264929032,1.0905155618405726
479,1.2211428364192263,1.0920007266936596
480,1.2223171991070418,1.0934574478904853
481,1.223445496508396,1.0949640343365334
482,1.2246283214541387,1.0964510138049168
483,1.2257423916677448,1.0979410694983986
484,1.2269071378931036,1.0994367634387097
485,1.2280661292358646,1.1009280057230924
486,1.2292758587069956,1.102427263671522
487,1.2304935467981248,1.1039127570330707
488,1.2317171874069157,1.1053952958014777
489,1.2329500887989853,1.1068704938334555
490,1.2341890721674615,1.1083373403638122
491,1.2354439390925014,1.1098156833169315
492,1.2367283380751786,1.1113015175925278
493,1.2380185780017923,1.1127746740942697
494,1.2393123711421636,1.114247738899747
495,1.2406051929197743,1.1157198598744635
496,1.2418507086806276,1.1172049608506645
497,1.2431344444871133,1.1186619761208898
498,1.2444158534923475,1.120141393819835
499,1.245730039102741,1.1216128368350262
500,1.247050158645785,1.1230794281058145
501,1.250894050472942,1.1271212966141493
502,1.255991880769402,1.1326227765022594
503,1.2610872090947078,1.1381195944552303
504,1.2661846985755942,1.1436152471810441
505,1.2712824456449878,1.1491069815309651
506,1.2763821473031525,1.154606946927976
507,1.281481304811249,1.1601060337181488
508,1.2865814667302966,1.1656019883663926
509,1.2916832914496,1.1711044506399348
510,1.2967813317539916,1.1765989961058994
511,1.3018749919467354,1.1820948546425214
512,1.3069690366196642,1.187590419368678
513,1.312070311704516,1.1930860439332451
514,1.3171709440396695,1.1985809660865332
515,1.3222740965571096,1.204077926728768
516,1.3273770406187113,1.209574897263415
517,1.3324831396250665,1.21507558811092
518,1.3375869281379935,1.2205725036403998
519,1.342690479825945,1.2260696675871299
520,1.3477935891380193,1.2315663065707423
521,1.3528976923611105,1.237061367011933
522,1.358003392612954,1.242558397236253
523,1.3631093530367417,1.2480569512550295
524,1.3682121908716214,1.2535577488480762
525,1.373317077299368,1.259060319875919
526,1.3784259360159818,1.2645650458728317
527,1.3835325952761621,1.2700709049064214
528,1.3886372175930255,1.2755705642573756
529,1.393736617661267,1.2810710409012114
530,1.3988368653195298,1.2865730971292895
531,1.4039384202285727,1.29207703921161
532,1.407787062897496,1.2963676739641543
533,1.4096276129319294,1.2985531094329321
534,1.4108975003714024,1.3001073894036166
535,1.4120589516951443,1.3015919212918026
536,1.4132964849286664,1.3030752209163647
537,1.4146042594094808,1.304466488498444
538,1.4156967450564413,1.3058303276380094
539,1.4167711029664962,1.3072438204112993
540,1.4181380026383308,1.3085855341242663
541,1.4194712385866697,1.3099146066857088
542,1.42062696715316,1.311230795323783
543,1.4218007689547116,1.312565563637745
544,1.4229030172704573,1.313864502704227
545,1.424237361907857,1.3151642611643692
546,1.4255994083792471,1.3164488388069038
547,1.4270543649306582,1.3177311311844204
548,1.4285215091156165,1.3190176675912972
549,1.4297536609307329,1.3203167125268143
550,1.4308896692483168,1.321629397499018
551,1.4320085927378416,1.3229202496476888
552,1.433147543068705,1.3242448476447481
553,1.4343529613055197,1.3255421128732516
554,1.4355883038698316,1.3268537649366121
555,1.4368454369826515,1.328146860924977
556,1.438156515187784,1.3294017186209695
557,1.4394210683110755,1.3307008681657488
558,1.4406958871464541,1.3319968395068855
559,1.4420569466876623,1.3332598702790408
560,1.4433958222989862,1.3345063453822836
561,1.4447596547887664,1.3357654775526966
562,1.446100953051888,1.3370446279213997
563,1.4474295759465505,1.338307863756836
564,1.4487809727763359,1.3395578266864447
565,1.4501242711217137,1.3408425710954306
566,1.4515226324721997,1.3421212626704806
567,1.4529441092952782,1.3433825409123759
568,1.4543963515785412,1.3446441225613308
569,1.4557863518852507,1.345895848683527
570,1.4572032722365125,1.3471574840073033
571,1.4586446457425977,1.3484146864144877
572,1.4600676932070895,1.3496614678890095
573,1.461561122168283,1.3508968122973644
574,1.4630212828894087,1.3521265619979497
575,1.4645147278636752,1.3533697318064362
576,1.466007659007553,1.3545905816383026
577,1.4675198886137346,1.3558183289393175
578,1.4690689762169966,1.3570393970637566
579,1.470603351028187,1.35824975533806
580,1.4721028786723223,1.3594694741280824
581,1.473627924278317,1.3606889353739933
582,1.4751446166147917,1.3619244468489617
583,1.4766815791188737,1.3631443385238002
584,1.4782350964667472,1.3643528966084444
585,1.4797737696539486,1.3655610606407549
586,1.481306664028884,1.3667750784182957
587,1.482846477486209,1.3679938811882968
588,1.4844110709022025,1.3692076482073756
589,1.4888497290674507,1.3728399442745642
590,1.4948312574647618,1.3773749783675615
591,1.5008057525660459,1.381911085384821
592,1.5067773782174334,1.3864433825351692
593,1.5127470376881786,1.390974926816689
594,1.5187219676474895,1.395512496437279
595,1.524695947907266,1.4000481025623148
596,1.5306699437545284,1.404583557766701
597,1.5366438916117804,1.4091189713932168
598,1.5426177927164788,1.4136543393529546
599,1.548591626507257,1.4181896614248022
600,1.554565398412623,1.422724932702894
601,1.5605392317327509,1.4272601535108402
602,1.5665133016972492,1.4317956346437457
603,1.5724846692033798,1.436328328932398
604,1.5784495360170543,1.440854423940311
605,1.5844221097518334,1.4453924550418231
606,1.5903986958668568,1.4499300595812163
607,1.5963722645903318,1.4544656960310052
608,1.6023494931316424,1.459001977329175
609,1.6079975979805585,1.463064843579002
610,1.6121393265751207,1.465120912881443
611,1.614695512577496,1.4661102990765833
612,1.6160148047607972,1.4672453113570807
613,1.6163886796039824,1.46836211401685
614,1.6159295219445722,1.4694507298342612
615,1.6151631391190484,1.4705194703693911
616,1.6143696387245947,1.471572069650688
617,1.6136191079550106,1.4726021535639942
618,1.6128784069694047,1.4736077752018077
619,1.6120812870710237,1.4746136188085195
620,1.6113073710228238,1.4756167653928054
621,1.6107453785796342,1.476581883622199
622,1.6100575260743162,1.4775753572660693
623,1.6095603498093025,1.4785525966878106
624,1.6090882149532668,1.4795276986752368
625,1.6086660966337736,1.4805090930320401
626,1.608201781719244,1.4814667525770537
627,1.6079480084773479,1.4824321878618072
628,1.6077316231897434,1.4833775125058508
629,1.6076010167816597,1.4843174247809263
630,1.6076431119693055,1.4852377670165129
631,1.6077858005999353,1.4861435779776169
632,1.6079087171495074,1.4870634975249772
633,1.6080294052284771,1.4879615640948642
634,1.6082974791795033,1.4888719044791079
635,1.6086580066919627,1.4897594279694892
636,1.609104189611766,1.4906544239881154
637,1.6096168179710064,1.491535331476413
638,1.6101943938189467,1.4924098634622103
639,1.6108382132310597,1.4932775772489686
640,1.6115423956072492,1.4941400143792771
641,1.6122993182471408,1.4949958489888042
642,1.61310730603444,1.495845435752733
643,1.613962754182812,1.496688858600587
644,1.6148632044594715,1.4975262934631826
645,1.6158070232210577,1.4983580984904223
646,1.6167928971208247,1.4991846710467491
647,1.6177805024121183,1.5000075887974218
648,1.6188420452016945,1.5008238486594687
649,1.6199427930229637,1.5016355405518127
650,1.6210809200131093,1.5024434608222657
651,1.6222526906361525,1.503247501452246
652,1.6234592013315112,1.504047375443983
653,1.6246965031880372,1.5048441228925364
654,1.6259654874463743,1.5056375206453563
655,1.627266380775157,1.5064280872425346
656,1.6285940608499894,1.5072153565716622
657,1.6299511665109687,1.5080002332233997
658,1.6313337013629796,1.50878243167706
659,1.6327425467406742,1.5095619895702903
660,1.6341779746513005,1.5103403053565765
661,1.6356344289791394,1.5111149832240987
662,1.6371142890552661,1.51188821789339
663,1.6386001183871537,1.5126608028451007
664,1.6401211305322685,1.513429764880625
665,1.6416676688782301,1.5141971018308924
666,1.6432327009863192,1.514963166578762
667,1.6448165320344967,1.5157276283896195
668,1.6464167295607433,1.5164899993015677
669,1.6480359612277986,1.517248605471237
670,1.649684074281882,1.5179890380536443
671,1.6513546205811591,1.518724853062476
672,1.6530320679328498,1.5194531809599923
673,1.6547221872187843,1.5201719671008407
674,1.6564058787909417,1.520889866684553
675,1.6581122684840033,1.521609476544756
676,1.6598251359017466,1.5223284015363476
677,1.6615455449902112,1.5230467776451786
678,1.6632726056467393,1.5237606643850663
679,1.665024239189909,1.5244862681076474
680,1.666815808156295,1.525218282943227
681,1.6686786146534245,1.5259336922196896
682,1.6702685778026194,1.5264901461396438
683,1.6709759275673497,1.5271809726019663
684,1.6708103465131083,1.528019446646738
685,1.669903591693712,1.5287950139450204
686,1.668202138462242,1.5295478664504265
687,1.6658077016057111,1.5302486681435314
688,1.6628322948552048,1.5308061053388398
689,1.6591650029490859,1.531240043194592
690,1.6547691270098865,1.531689438756303
691,1.649596928663793,1.5322901937098123
692,1.6439189098594797,1.5329221382772906
693,1.6383851255427362,1.5331563220350377
694,1.6330541027731482,1.5333042325973194
695,1.6276484942896372,1.5334340060372695
696,1.6225018165316811,1.533428923208905
697,1.6176701746426687,1.5336176727974504
698,1.6134993314419748,1.533869840741272
